6 Month Avg Chbk Amt,6-Month Chbk Freq,Is declined,Is Foreign Transaction,Is Fradulent,Is High Risk Country,Merchant id,Total Number of declines/day,Average Amount/transaction/day,Daily chargeback avg amt,Number of Records,Transaction amount,Currency
0,0,N,N,N,N,4597344904,0,549.6171698,0,1,2198.468679,GBP
0,0,N,N,N,N,5457275408,0,441.0135639,0,1,2205.06782,GBP
0,0,N,N,N,N,6369291627,0,221.3330584,0,1,2213.330584,GBP
0,0,N,N,N,N,4909167880,0,320.7080854,0,1,2244.956598,GBP
0,0,N,N,N,N,5127324303,0,205.6710742,0,1,2262.381816,GBP
0,0,N,N,N,N,4149815950,0,161.7877864,0,1,2265.02901,GBP
0,0,N,N,N,N,5504867181,0,756.9665502,0,1,2270.899651,GBP
0,0,N,N,N,N,4254802512,0,768.3669651,0,1,2305.100895,GBP
0,0,N,N,N,N,5984811427,0,77.025696,0,1,2310.77088,GBP
0,0,N,N,N,N,4231258339,0,330.5324268,0,1,2313.726988,GBP
0,0,N,N,N,N,5920395279,0,387.2406781,0,1,2323.444069,GBP
0,0,N,N,N,N,4709163213,0,137.486374,0,1,2337.268358,GBP
0,0,N,N,N,N,5142361491,0,130.0789403,0,1,2341.420925,GBP
0,0,N,N,N,N,6445039516,0,97.72484944,0,1,2345.396387,GBP
0,0,N,N,N,N,4387511758,0,335.2564667,0,1,2346.795267,GBP
0,0,N,N,N,N,4623535755,0,782.9948519,0,1,2348.984556,GBP
0,0,N,N,N,N,5957712718,0,786.5492573,0,1,2359.647772,GBP
0,0,N,N,N,N,5185059616,0,168.9641886,0,1,2365.49864,GBP
0,0,N,N,N,N,6339645033,0,296.7446384,0,1,2373.957107,GBP
0,0,N,N,N,N,4301878246,0,266.4220793,0,1,2397.798714,GBP
0,0,N,N,N,N,6311635823,0,602.1944257,0,1,2408.777703,GBP
0,0,N,N,N,N,6181894047,0,802.9281973,0,1,2408.784592,GBP
0,0,N,N,N,N,6543366233,0,160.6523844,0,1,2409.785766,GBP
0,0,N,N,N,N,4908076485,0,241.5490722,0,1,2415.490722,GBP
0,0,N,N,N,N,4832477319,0,172.9160547,0,1,2420.824766,GBP
0,0,N,N,N,N,4527243185,0,117.0296426,0,1,2457.622495,GBP
0,0,N,N,N,N,6632395757,0,136.7165683,0,1,2460.898229,GBP
0,0,N,N,N,N,5418298565,0,205.1370739,0,1,2461.644887,GBP
0,0,N,N,N,N,5173098566,0,823.2534606,0,1,2469.760382,GBP
0,0,N,N,N,N,4638746671,0,415.0218282,0,1,2490.130969,GBP
0,0,N,N,N,N,6555999785,0,166.6922352,0,1,2500.383528,GBP
0,0,N,N,N,N,5865320793,0,252.1444222,0,1,2521.444222,GBP
0,0,N,N,N,N,4129147097,0,636.9243118,0,1,2547.697247,GBP
0,0,N,N,N,N,6239313639,0,426.9333956,0,1,2561.600374,GBP
0,0,N,N,N,N,5090479409,0,428.8923376,0,1,2573.354026,GBP
0,0,N,N,N,N,6314131796,0,643.7096531,0,1,2574.838612,GBP
0,0,N,N,N,N,6152223602,0,183.9448111,0,1,2575.227355,GBP
0,0,N,N,N,N,4061138801,0,258.7715643,0,1,2587.715643,GBP
0,0,N,N,N,N,4474854416,0,287.5893435,0,1,2588.304092,GBP
0,0,N,N,N,N,6149726996,0,96.10989068,0,1,2594.967048,GBP
0,0,N,N,N,N,4090858730,0,236.9948969,0,1,2606.943866,GBP
0,0,N,N,N,N,4769473672,0,144.9781481,0,1,2609.606666,GBP
0,0,N,N,N,N,5204707439,0,872.0020436,0,1,2616.006131,GBP
0,0,N,N,N,N,5507496039,0,120.1812469,0,1,2643.987432,GBP
0,0,N,N,N,N,5562153594,0,890.92967,0,1,2672.78901,GBP
0,0,N,N,N,N,6620829586,0,669.9069318,0,1,2679.627727,GBP
0,0,N,N,N,N,6079666770,0,179.0682214,0,1,2686.023321,GBP
0,0,N,N,N,N,4195574502,0,269.3449873,0,1,2693.449873,GBP
0,0,N,N,N,N,6374007284,0,99.96984092,0,1,2699.185705,GBP
0,0,N,N,N,N,6042042428,0,450.3109964,0,1,2701.865978,GBP
0,0,N,N,N,N,6273513058,0,337.8752866,0,1,2703.002293,GBP
0,0,N,N,N,N,5616018879,0,112.9319375,0,1,2710.3665,GBP
0,0,N,N,N,N,6151964606,0,301.574206,0,1,2714.167854,GBP
0,0,N,N,N,N,4654259444,0,452.5807041,0,1,2715.484225,GBP
0,0,N,N,N,N,4211957241,0,543.9544327,0,1,2719.772164,GBP
0,0,N,N,N,N,4261689055,0,679.9693288,0,1,2719.877315,GBP
0,0,N,N,N,N,4899562159,0,454.5172119,0,1,2727.103271,GBP
0,0,N,N,N,N,4737493347,0,109.2925332,0,1,2732.31333,GBP
0,0,N,N,N,N,4178031307,0,210.8741372,0,1,2741.363784,GBP
0,0,N,N,N,N,4991146482,0,130.6059989,0,1,2742.725977,GBP
0,0,N,N,N,N,5361231930,0,391.9456543,0,1,2743.61958,GBP
0,0,N,N,N,N,5477484882,0,144.5084207,0,1,2745.659993,GBP
0,0,N,N,N,N,5133271439,0,305.3070698,0,1,2747.763628,GBP
0,0,N,N,N,N,4294538214,0,923.1324602,0,1,2769.397381,GBP
0,0,N,N,N,N,4116583683,0,924.7720703,0,1,2774.316211,GBP
0,0,N,N,N,N,5394665416,0,696.2968202,0,1,2785.187281,GBP
0,0,N,N,N,N,6038651250,0,126.6019616,0,1,2785.243155,GBP
0,0,N,N,N,N,4158993415,0,701.9198833,0,1,2807.679533,GBP
0,0,N,N,N,N,5068323567,0,351.6396167,0,1,2813.116934,GBP
0,0,N,N,N,N,4572341074,0,704.3921356,0,1,2817.568542,GBP
0,0,N,N,N,N,6431357456,0,188.1503889,0,1,2822.255834,GBP
0,0,N,N,N,N,4044923757,0,177.0337202,0,1,2832.539523,GBP
0,0,N,N,N,N,5352440922,0,202.3844016,0,1,2833.381622,GBP
0,0,N,N,N,N,6078751342,0,218.4565873,0,1,2839.935635,GBP
0,0,N,N,N,N,4378660048,0,189.6390626,0,1,2844.585939,GBP
0,0,N,N,N,N,5517957700,0,573.2689118,0,1,2866.344559,GBP
0,0,N,N,N,N,5085129317,0,119.5046667,0,1,2868.112001,GBP
0,0,N,N,N,N,5545153979,0,956.667046,0,1,2870.001138,GBP
0,0,N,N,N,N,4553611344,0,961.1446084,0,1,2883.433825,GBP
0,0,N,N,N,N,4940720993,0,361.0894922,0,1,2888.715938,GBP
0,0,N,N,N,N,5843547400,0,361.2943464,0,1,2890.354771,GBP
0,0,N,N,N,N,4908479091,0,96.48211401,0,1,2894.46342,GBP
0,0,N,N,N,N,6568879601,0,289.5674832,0,1,2895.674832,GBP
0,0,N,N,N,N,4254683525,0,966.3692154,0,1,2899.107646,GBP
0,0,N,N,N,N,6400286892,0,727.117348,0,1,2908.469392,GBP
0,0,N,N,N,N,4726458610,0,103.8824773,0,1,2908.709364,GBP
0,0,N,N,N,N,4984480880,0,484.8371444,0,1,2909.022866,GBP
0,0,N,N,N,N,4656675123,0,979.9607217,0,1,2939.882165,GBP
0,0,N,N,N,N,6530694104,0,268.0378771,0,1,2948.416648,GBP
0,0,N,N,N,N,5826195180,0,737.4980146,0,1,2949.992058,GBP
0,0,N,N,N,N,5390588346,0,421.7127544,0,1,2951.989281,GBP
0,0,N,N,N,N,4848091459,0,740.1096974,0,1,2960.43879,GBP
0,0,N,N,N,N,5831652710,0,165.0162926,0,1,2970.293267,GBP
0,0,N,N,N,N,6420830392,0,165.0357826,0,1,2970.644087,GBP
0,0,N,N,N,N,5198147305,0,110.1005614,0,1,2972.715158,GBP
0,0,N,N,N,N,4577445791,0,991.3145867,0,1,2973.94376,GBP
0,0,N,N,N,N,4704929031,0,149.6940556,0,1,2993.881112,GBP
0,0,N,N,N,N,5307257120,0,756.1189178,0,1,3024.475671,GBP
0,0,N,N,N,N,4996987442,0,605.4737111,0,1,3027.368556,GBP
0,0,N,N,N,N,5637457745,0,757.1109124,0,1,3028.44365,GBP
0,0,N,N,N,N,6011629768,0,109.0725565,0,1,3054.031582,GBP
0,0,N,N,N,N,6450768890,0,610.8774492,0,1,3054.387246,GBP
0,0,N,N,N,N,6084179904,0,152.807705,0,1,3056.1541,GBP
0,0,N,N,N,N,5914532437,0,191.6656695,0,1,3066.650712,GBP
0,0,N,N,N,N,4333808041,0,282.3124549,0,1,3105.437004,GBP
0,0,N,N,N,N,5100406426,0,622.7356696,0,1,3113.678348,GBP
0,0,N,N,N,N,6481476274,0,623.9478462,0,1,3119.739231,GBP
0,0,N,N,N,N,5674628598,0,183.9555042,0,1,3127.243571,GBP
0,0,N,N,N,N,4370325279,0,630.7852684,0,1,3153.926342,GBP
0,0,N,N,N,N,5147073234,0,157.7085726,0,1,3154.171452,GBP
0,0,N,N,N,N,6495513958,0,316.2238348,0,1,3162.238348,GBP
0,0,N,N,N,N,6561783573,0,792.3189991,0,1,3169.275996,GBP
0,0,N,N,N,N,5433137366,0,319.231867,0,1,3192.31867,GBP
0,0,N,N,N,N,4622741975,0,246.9749656,0,1,3210.674553,GBP
0,0,N,N,N,N,4248895489,0,178.411712,0,1,3211.410816,GBP
0,0,N,N,N,N,6348932022,0,646.0329752,0,1,3230.164876,GBP
0,0,N,N,N,N,4120987804,0,216.2755969,0,1,3244.133954,GBP
0,0,N,N,N,N,4405630735,0,270.581662,0,1,3246.979944,GBP
0,0,N,N,N,N,4278765845,0,405.9355569,0,1,3247.484455,GBP
0,0,N,N,N,N,4788196478,0,406.0921598,0,1,3248.737278,GBP
0,0,N,N,N,N,4919041379,0,407.6418321,0,1,3261.134657,GBP
0,0,N,N,N,N,4524699927,0,815.3161965,0,1,3261.264786,GBP
0,0,N,N,N,N,6567650074,0,408.8504097,0,1,3270.803278,GBP
0,0,N,N,N,N,4585805405,0,654.6946975,0,1,3273.473488,GBP
0,0,N,N,N,N,5979407653,0,657.3948509,0,1,3286.974255,GBP
0,0,N,N,N,N,4738569749,0,149.7354304,0,1,3294.179469,GBP
0,0,N,N,N,N,4106922433,0,366.4408559,0,1,3297.967703,GBP
0,0,N,N,N,N,5272613760,0,126.8518887,0,1,3298.149106,GBP
0,0,N,N,N,N,4821787349,0,471.5481603,0,1,3300.837122,GBP
0,0,N,N,N,N,5953281341,0,300.6612525,0,1,3307.273778,GBP
0,0,N,N,N,N,6512113072,0,827.2063782,0,1,3308.825513,GBP
0,0,N,N,N,N,6156307260,0,144.6645058,0,1,3327.283633,GBP
0,0,N,N,N,N,6388126868,0,334.3359,0,1,3343.359,GBP
0,0,N,N,N,N,5129708906,0,124.0152268,0,1,3348.411124,GBP
0,0,N,N,N,N,4757232410,0,197.2236411,0,1,3352.801899,GBP
0,0,N,N,N,N,5803961137,0,558.8552256,0,1,3353.131354,GBP
0,0,N,N,N,N,6636990126,0,160.035796,0,1,3360.751716,GBP
0,0,N,N,N,N,5980604985,0,198.3147013,0,1,3371.349922,GBP
0,0,N,N,N,N,4819584339,0,337.3945797,0,1,3373.945797,GBP
0,0,N,N,N,N,5120548091,0,562.4627422,0,1,3374.776453,GBP
0,0,N,N,N,N,6404617033,0,198.6374929,0,1,3376.837379,GBP
0,0,N,N,N,N,5403640175,0,241.2103363,0,1,3376.944708,GBP
0,0,N,N,N,N,4040105708,0,260.0306239,0,1,3380.398111,GBP
0,0,N,N,N,N,5277241644,0,189.533276,0,1,3411.598968,GBP
0,0,N,N,N,N,5586299590,0,428.4543912,0,1,3427.63513,GBP
0,0,N,N,N,N,6406299601,0,171.5223809,0,1,3430.447618,GBP
0,0,N,N,N,N,6266360263,0,312.6951202,0,1,3439.646322,GBP
0,0,N,N,N,N,5410194757,0,344.0719676,0,1,3440.719676,GBP
0,0,N,N,N,N,4771839885,0,382.4851302,0,1,3442.366172,GBP
0,0,N,N,N,N,4364551165,0,115.0576139,0,1,3451.728417,GBP
0,0,N,N,N,N,6325432342,0,693.0285423,0,1,3465.142712,GBP
0,0,N,N,N,N,5482718746,0,495.2767375,0,1,3466.937163,GBP
0,0,N,N,N,N,6103779219,0,347.1303665,0,1,3471.303665,GBP
0,0,N,N,N,N,6434842159,0,347.6144537,0,1,3476.144537,GBP
0,0,N,N,N,N,5804863216,0,348.0586419,0,1,3480.586419,GBP
0,0,N,N,N,N,5559866918,0,387.5115487,0,1,3487.603938,GBP
0,0,N,N,N,N,4068820302,0,317.2745703,0,1,3490.020273,GBP
0,0,N,N,N,N,6500921039,0,704.6585122,0,1,3523.292561,GBP
0,0,N,N,N,N,5949351338,0,705.5256721,0,1,3527.628361,GBP
0,0,N,N,N,N,6433289969,0,590.3090383,0,1,3541.85423,GBP
0,0,N,N,N,N,4591151338,0,126.6806595,0,1,3547.058466,GBP
0,0,N,N,N,N,5667057152,0,712.9522206,0,1,3564.761103,GBP
0,0,N,N,N,N,6531736229,0,713.6513796,0,1,3568.256898,GBP
0,0,N,N,N,N,5736026869,0,299.2417184,0,1,3590.900621,GBP
0,0,N,N,N,N,5729862332,0,190.2483713,0,1,3614.719055,GBP
0,0,N,N,N,N,4345856886,0,904.1261592,0,1,3616.504637,GBP
0,0,N,N,N,N,6167219281,0,213.4111762,0,1,3627.989995,GBP
0,0,N,N,N,N,4123455712,0,908.0677807,0,1,3632.271123,GBP
0,0,N,N,N,N,5872810440,0,165.3446584,0,1,3637.582485,GBP
0,0,N,N,N,N,5777009852,0,280.3454896,0,1,3644.491365,GBP
0,0,N,N,N,N,6056810153,0,245.006526,0,1,3675.09789,GBP
0,0,N,N,N,N,5533059149,0,193.6272553,0,1,3678.917851,GBP
0,0,N,N,N,N,6623006333,0,921.1086627,0,1,3684.434651,GBP
0,0,N,N,N,N,5924575028,0,531.585269,0,1,3721.096883,GBP
0,0,N,N,N,N,6465667536,0,132.9212334,0,1,3721.794535,GBP
0,0,N,N,N,N,4617467202,0,533.1304566,0,1,3731.913196,GBP
0,0,N,N,N,N,6606749921,0,624.3294014,0,1,3745.976408,GBP
0,0,N,N,N,N,6247308811,0,312.4452763,0,1,3749.343316,GBP
0,0,N,N,N,N,6303129642,0,170.7151111,0,1,3755.732444,GBP
0,0,N,N,N,N,6074734722,0,540.2905216,0,1,3782.033651,GBP
0,0,N,N,N,N,4184421176,0,180.9739688,0,1,3800.453345,GBP
0,0,N,N,N,N,4723800136,0,546.08283,0,1,3822.57981,GBP
0,0,N,N,N,N,4881263218,0,319.9701265,0,1,3839.641518,GBP
0,0,N,N,N,N,5293887542,0,320.0961413,0,1,3841.153696,GBP
0,0,N,N,N,N,4854051119,0,137.2551472,0,1,3843.144122,GBP
0,0,N,N,N,N,4171311921,0,256.2514605,0,1,3843.771908,GBP
0,0,N,N,N,N,6175482525,0,549.3161888,0,1,3845.213322,GBP
0,0,N,N,N,N,5356239202,0,137.7018438,0,1,3855.651626,GBP
0,0,N,N,N,N,4953154922,0,386.1048373,0,1,3861.048373,GBP
0,0,N,N,N,N,5282192868,0,774.0721122,0,1,3870.360561,GBP
0,0,N,N,N,N,6607074564,0,185.1767783,0,1,3888.712344,GBP
0,0,N,N,N,N,6659324296,0,980.6902903,0,1,3922.761161,GBP
0,0,N,N,N,N,6641494778,0,440.5695607,0,1,3965.126046,GBP
0,0,N,N,N,N,6519310061,0,794.8429535,0,1,3974.214768,GBP
0,0,N,N,N,N,4911807375,0,165.7471801,0,1,3977.932322,GBP
0,0,N,N,N,N,5650966096,0,153.6048897,0,1,3993.727132,GBP
0,0,N,N,N,N,6342064869,0,444.0255287,0,1,3996.229758,GBP
0,0,N,N,N,N,5030039860,0,800.8383408,0,1,4004.191704,GBP
0,0,N,N,N,N,6463269051,0,668.2233356,0,1,4009.340014,GBP
0,0,N,N,N,N,4684329335,0,139.4100002,0,1,4042.890006,GBP
0,0,N,N,N,N,5380480333,0,193.5214158,0,1,4063.949732,GBP
0,0,N,N,N,N,4378312091,0,184.9849308,0,1,4069.668478,GBP
0,0,N,N,N,N,5447126905,0,678.5232437,0,1,4071.139462,GBP
0,0,N,N,N,N,4567728503,0,407.3247203,0,1,4073.247203,GBP
0,0,N,N,N,N,5157452062,0,582.5897276,0,1,4078.128093,GBP
0,0,N,N,N,N,5626431514,0,817.6135612,0,1,4088.067806,GBP
0,0,N,N,N,N,5830852068,0,292.1589083,0,1,4090.224716,GBP
0,0,N,N,N,N,4098641393,0,454.585257,0,1,4091.267313,GBP
0,0,N,N,N,N,4889978781,0,409.6118866,0,1,4096.118866,GBP
0,0,N,N,N,N,5274804319,0,513.1296405,0,1,4105.037124,GBP
0,0,N,N,N,N,5929787677,0,823.5050933,0,1,4117.525467,GBP
0,0,N,N,N,N,5575109051,0,294.4925811,0,1,4122.896135,GBP
0,0,N,N,N,N,5104524190,0,687.9109318,0,1,4127.465591,GBP
0,0,N,N,N,N,5634170729,0,458.6171583,0,1,4127.554425,GBP
0,0,N,N,N,N,6146195799,0,188.0212978,0,1,4136.468552,GBP
0,0,N,N,N,N,5513318578,0,188.2245886,0,1,4140.940949,GBP
0,0,N,N,N,N,6021072119,0,460.7182868,0,1,4146.464581,GBP
0,0,N,N,N,N,5776315140,0,460.9567371,0,1,4148.610634,GBP
0,0,N,N,N,N,4885504921,0,347.0468389,0,1,4164.562067,GBP
0,0,N,N,N,N,4267390091,0,694.7861373,0,1,4168.716824,GBP
0,0,N,N,N,N,4446299025,0,599.7022155,0,1,4197.915509,GBP
0,0,N,N,N,N,4881460696,0,176.2424491,0,1,4229.818778,GBP
0,0,N,N,N,N,6524453525,0,423.3779589,0,1,4233.779589,GBP
0,0,N,N,N,N,5265886486,0,354.2020177,0,1,4250.424212,GBP
0,0,N,N,N,N,5206665521,0,607.5146221,0,1,4252.602355,GBP
0,0,N,N,N,N,6008028300,0,533.9241213,0,1,4271.39297,GBP
0,0,N,N,N,N,4223411414,0,328.9072018,0,1,4275.793623,GBP
0,0,N,N,N,N,4377647545,0,475.6859198,0,1,4281.173278,GBP
0,0,N,N,N,N,5214618687,0,715.3745594,0,1,4292.247356,GBP
0,0,N,N,N,N,6027643776,0,477.0129775,0,1,4293.116798,GBP
0,0,N,N,N,N,4252158780,0,536.8710664,0,1,4294.968531,GBP
0,0,N,N,N,N,4751716947,0,205.4750336,0,1,4314.975706,GBP
0,0,N,N,N,N,4474461579,0,172.6026133,0,1,4315.065333,GBP
0,0,N,N,N,N,6429031412,0,480.212374,0,1,4321.911366,GBP
0,0,N,N,N,N,4664740044,0,868.0025011,0,1,4340.012506,GBP
0,0,N,N,N,N,6080489400,0,310.1722535,0,1,4342.411549,GBP
0,0,N,N,N,N,4082116860,0,207.6414459,0,1,4360.470364,GBP
0,0,N,N,N,N,6359321897,0,874.283964,0,1,4371.41982,GBP
0,0,N,N,N,N,4859674497,0,734.4362902,0,1,4406.617741,GBP
0,0,N,N,N,N,5824965353,0,883.4894271,0,1,4417.447136,GBP
0,0,N,N,N,N,5405554302,0,221.2459087,0,1,4424.918174,GBP
0,0,N,N,N,N,5317267704,0,885.4964678,0,1,4427.482339,GBP
0,0,N,N,N,N,4580749497,0,233.5104967,0,1,4436.699437,GBP
0,0,N,N,N,N,4060137644,0,370.7169032,0,1,4448.602838,GBP
0,0,N,N,N,N,4809708876,0,222.5657689,0,1,4451.315378,GBP
0,0,N,N,N,N,4248302555,0,744.8022729,0,1,4468.813637,GBP
0,0,N,N,N,N,4499078198,0,248.5467274,0,1,4473.841093,GBP
0,0,N,N,N,N,4389531784,0,223.868653,0,1,4477.37306,GBP
0,0,N,N,N,N,5423244241,0,640.9126213,0,1,4486.388349,GBP
0,0,N,N,N,N,5483978200,0,250.2927395,0,1,4505.269311,GBP
0,0,N,N,N,N,6357447984,0,281.6372828,0,1,4506.196525,GBP
0,0,N,N,N,N,6635261498,0,411.6231602,0,1,4527.854762,GBP
0,0,N,N,N,N,5313148453,0,377.9900632,0,1,4535.880758,GBP
0,0,N,N,N,N,5593028203,0,381.131639,0,1,4573.579668,GBP
0,0,N,N,N,N,6420984333,0,208.1367529,0,1,4579.008564,GBP
0,0,N,N,N,N,4596609645,0,765.4191361,0,1,4592.514817,GBP
0,0,N,N,N,N,5786693205,0,164.0620783,0,1,4593.738192,GBP
0,0,N,N,N,N,6175259577,0,461.763134,0,1,4617.63134,GBP
0,0,N,N,N,N,4034539813,0,774.7047234,0,1,4648.22834,GBP
0,0,N,N,N,N,6456774027,0,179.130084,0,1,4657.382184,GBP
0,0,N,N,N,N,5014853689,0,777.4477581,0,1,4664.686549,GBP
0,0,N,N,N,N,4360674746,0,361.0725351,0,1,4693.942956,GBP
0,0,N,N,N,N,5365062135,0,156.6446371,0,1,4699.339113,GBP
0,0,N,N,N,N,5054391995,0,293.8060975,0,1,4700.89756,GBP
0,0,N,N,N,N,5879884188,0,162.2226155,0,1,4704.45585,GBP
0,0,N,N,N,N,5206591715,0,294.7162034,0,1,4715.459254,GBP
0,0,N,N,N,N,6281530258,0,182.1644021,0,1,4736.274455,GBP
0,0,N,N,N,N,6470761349,0,395.6311546,0,1,4747.573855,GBP
0,0,N,N,N,N,5096711530,0,251.9298499,0,1,4786.667148,GBP
0,0,N,N,N,N,5878676386,0,436.4014353,0,1,4800.415788,GBP
0,0,N,N,N,N,5975883303,0,401.9180535,0,1,4823.016642,GBP
0,0,N,N,N,N,5990555697,0,439.545309,0,1,4834.998399,GBP
0,0,N,N,N,N,5331564130,0,201.5703129,0,1,4837.68751,GBP
0,0,N,N,N,N,4169371251,0,806.4103521,0,1,4838.462113,GBP
0,0,N,N,N,N,4622775727,0,186.5745676,0,1,4850.938758,GBP
0,0,N,N,N,N,5598007250,0,693.0480238,0,1,4851.336167,GBP
0,0,N,N,N,N,4473005499,0,347.7677559,0,1,4868.748583,GBP
0,0,N,N,N,N,5596385436,0,976.6552765,0,1,4883.276383,GBP
0,0,N,N,N,N,6211763310,0,978.5785914,0,1,4892.892957,GBP
0,0,N,N,N,N,4729767723,0,702.2621434,0,1,4915.835004,GBP
0,0,N,N,N,N,4663170145,0,984.9115949,0,1,4924.557975,GBP
0,0,N,N,N,N,5513826948,0,353.5616111,0,1,4949.862555,GBP
0,0,N,N,N,N,4040741732,0,331.306992,0,1,4969.60488,GBP
0,0,N,N,N,N,5372745821,0,498.633967,0,1,4986.33967,GBP
0,0,N,N,N,N,4993297258,0,383.7247028,0,1,4988.421136,GBP
0,0,N,N,N,N,5200187307,0,185.1673627,0,1,4999.518793,GBP
0,0,N,N,N,N,4240115967,0,200.3626725,0,1,5009.066813,GBP
0,0,N,N,N,N,6314935441,0,179.0035636,0,1,5012.099781,GBP
0,0,N,N,N,N,5938614350,0,358.5397442,0,1,5019.556419,GBP
0,0,N,N,N,N,4050019925,0,502.4265952,0,1,5024.265952,GBP
0,0,N,N,N,N,5701047326,0,560.1077238,0,1,5040.969514,GBP
0,0,N,N,N,N,6380245178,0,420.5116269,0,1,5046.139523,GBP
0,0,N,N,N,N,6368923515,0,844.997857,0,1,5069.987142,GBP
0,0,N,N,N,N,4190035890,0,362.2507667,0,1,5071.510734,GBP
0,0,N,N,N,N,4766044608,0,464.1135044,0,1,5105.248548,GBP
0,0,N,N,N,N,4509560375,0,851.5821556,0,1,5109.492934,GBP
0,0,N,N,N,N,6407875650,0,639.708765,0,1,5117.67012,GBP
0,0,N,N,N,N,5111187537,0,183.2905632,0,1,5132.13577,GBP
0,0,N,N,N,N,4730821328,0,856.7223795,0,1,5140.334277,GBP
0,0,N,N,N,N,4116803102,0,343.4040662,0,1,5151.060993,GBP
0,0,N,N,N,N,5434709280,0,396.7555192,0,1,5157.82175,GBP
0,0,N,N,N,N,4755112015,0,737.3127039,0,1,5161.188927,GBP
0,0,N,N,N,N,6109923771,0,470.6560213,0,1,5177.216234,GBP
0,0,N,N,N,N,6147081108,0,647.4650967,0,1,5179.720774,GBP
0,0,N,N,N,N,4818039852,0,576.3926331,0,1,5187.533698,GBP
0,0,N,N,N,N,6393136475,0,185.626842,0,1,5197.551576,GBP
0,0,N,N,N,N,6266870535,0,259.9991911,0,1,5199.983822,GBP
0,0,N,N,N,N,5732717531,0,473.3522347,0,1,5206.874582,GBP
0,0,N,N,N,N,6329912947,0,237.0793019,0,1,5215.744642,GBP
0,0,N,N,N,N,5304099667,0,261.0407231,0,1,5220.814462,GBP
0,0,N,N,N,N,5768243949,0,274.8996479,0,1,5223.09331,GBP
0,0,N,N,N,N,4048237084,0,476.6770881,0,1,5243.447969,GBP
0,0,N,N,N,N,5389937215,0,437.3642515,0,1,5248.371018,GBP
0,0,N,N,N,N,5959967607,0,407.1509492,0,1,5292.96234,GBP
0,0,N,N,N,N,5408773716,0,756.2718055,0,1,5293.902639,GBP
0,0,N,N,N,N,4652451929,0,221.8513686,0,1,5324.432846,GBP
0,0,N,N,N,N,4370931423,0,296.2787278,0,1,5333.0171,GBP
0,0,N,N,N,N,4658938285,0,380.9827649,0,1,5333.758709,GBP
0,0,N,N,N,N,4605466183,0,198.0284861,0,1,5346.769125,GBP
0,0,N,N,N,N,4060085918,0,535.9219977,0,1,5359.219977,GBP
0,0,N,N,N,N,5347997725,0,599.1407268,0,1,5392.266541,GBP
0,0,N,N,N,N,4669860506,0,257.8287837,0,1,5414.404458,GBP
0,0,N,N,N,N,6057376867,0,417.3180059,0,1,5425.134077,GBP
0,0,N,N,N,N,5656467584,0,682.4357355,0,1,5459.485884,GBP
0,0,N,N,N,N,4999528474,0,390.1079701,0,1,5461.511581,GBP
0,0,N,N,N,N,5794984589,0,391.2685558,0,1,5477.759781,GBP
0,0,N,N,N,N,6137093344,0,611.4435902,0,1,5502.992312,GBP
0,0,N,N,N,N,5622539417,0,923.3950076,0,1,5540.370046,GBP
0,0,N,N,N,N,4816024621,0,291.8095447,0,1,5544.381349,GBP
0,0,N,N,N,N,5154533480,0,504.2910745,0,1,5547.20182,GBP
0,0,N,N,N,N,5439195876,0,277.6728051,0,1,5553.456102,GBP
0,0,N,N,N,N,6380113731,0,504.9390565,0,1,5554.329622,GBP
0,0,N,N,N,N,4265488933,0,464.9819413,0,1,5579.783296,GBP
0,0,N,N,N,N,5447484505,0,372.6305921,0,1,5589.458882,GBP
0,0,N,N,N,N,6418698124,0,622.116085,0,1,5599.044765,GBP
0,0,N,N,N,N,5570670541,0,373.561731,0,1,5603.425965,GBP
0,0,N,N,N,N,6654600186,0,281.0932256,0,1,5621.864512,GBP
0,0,N,N,N,N,4489186248,0,703.4160366,0,1,5627.328293,GBP
0,0,N,N,N,N,6329817531,0,940.031893,0,1,5640.191358,GBP
0,0,N,N,N,N,4321199236,0,433.9642177,0,1,5641.53483,GBP
0,0,N,N,N,N,4910321694,0,235.675787,0,1,5656.218888,GBP
0,0,N,N,N,N,4682430428,0,237.0947881,0,1,5690.274914,GBP
0,0,N,N,N,N,4425442706,0,356.3337139,0,1,5701.339422,GBP
0,0,N,N,N,N,5939151925,0,260.1594928,0,1,5723.508842,GBP
0,0,N,N,N,N,4097798551,0,205.1186699,0,1,5743.322757,GBP
0,0,N,N,N,N,4588263213,0,385.5392559,0,1,5783.088839,GBP
0,0,N,N,N,N,4626464577,0,483.0706965,0,1,5796.848358,GBP
0,0,N,N,N,N,5531009966,0,646.8733196,0,1,5821.859876,GBP
0,0,N,N,N,N,4644836861,0,244.2011796,0,1,5860.82831,GBP
0,0,N,N,N,N,6460450796,0,586.1640029,0,1,5861.640029,GBP
0,0,N,N,N,N,4211432542,0,586.8798346,0,1,5868.798346,GBP
0,0,N,N,N,N,6434345148,0,652.4239432,0,1,5871.815489,GBP
0,0,N,N,N,N,5018773064,0,841.0712877,0,1,5887.499014,GBP
0,0,N,N,N,N,5783625437,0,589.5747668,0,1,5895.747668,GBP
0,0,N,N,N,N,4082017617,0,453.7549991,0,1,5898.814988,GBP
0,0,N,N,N,N,4853408224,0,295.2598634,0,1,5905.197268,GBP
